SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,LABEL
CC1S\C(=N\N=C\CCSc2ccccc2)\NC1=S,5.125345158382572,0.30332053932380654,5.125345158382572,0.30332053932380654,0.2965664587998192,309.485,294.365,309.04281048,100,0,0.1881154844531468,-0.3267974446400013,0.3267974446400013,0.1881154844531468,1.4210526315789473,2.210526315789474,2.8947368421052633,1.6740321774932887,485.1666259699996,13.501789232183626,10.574837509091983,13.024327251875162,9.25402019542349,6.003512814954525,8.277012476326771,3.9027166062877314,6.840378330413937,2.3768602223756843,5.023226637820082,1.40322084915089,3.281402470790747,-0.8500000000000003,28557.049005666973,14.55684713918562,7.669638731358957,4.967439560335553,126.89581024024264,5.316788604006331,0.0,5.1676517695780495,0.0,0.0,0.0,0.0,0.0,5.101407525739723,16.863292475130837,42.17885959782264,25.477292959539852,16.86293766179988,10.238440131720365,0.0,52.11239779268048,0.0,5.316788604006331,10.202815051479446,23.489980328116584,5.752853606746789,30.33183534230805,0.0,0.0,5.316788604006331,0.0,0.0,35.741643341828926,27.37354608758052,0.0,0.0,13.344558822616634,45.43013386930527,0.0,0.0,0.0,36.75,0.0,0.0,0.0,0.0,5.249938029982174,22.32982910098904,4.895483475517775,11.761884949391115,24.04285259738804,46.708809129022846,12.217873443046695,0.0,8.560906558996281,2.1185052052881796,12.314810696860139,0.0,1.007691379020744,10.358248871651856,2.7482360166288737,2.05826793822059,0.0,0.3076923076923077,19,1,3,0,1,1,1,0,1,5,1,6,5,0,1,1,2,3.5629000000000017,90.49670000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,Active
CCOC(=O)CCSCC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)N3CCOCC3,13.572883662919356,-0.8701060989062233,13.572883662919356,0.1395576149039348,0.27214236818650084,555.6970000000001,518.4010000000003,555.240306904,210,0,0.31771930384901265,-0.46594729491890474,0.46594729491890474,0.31771930384901265,0.8974358974358975,1.4871794871794872,2.076923076923077,1.6964052414734347,1063.2072739194118,27.87382195237031,22.30422267088798,23.120719251815707,18.956728795830724,13.233943396829916,14.388643935209167,9.116036059679104,10.221207775201645,6.183113500233975,7.1645547221570745,4.095330003287051,4.953040731610714,-3.37,467633227.4730423,30.17535366068018,16.561424422133772,10.72622371571428,233.54252903874763,25.007212846463236,6.041840829147961,5.783244946364939,5.907179729351506,0.0,12.000419800289922,14.383611552215466,4.794537184071822,11.761884949391115,0.0,60.6636706846161,24.471461806010623,25.26318804149795,38.036161952359514,28.651874643887382,35.45272942539748,0.0,15.53348693886314,0.0,38.269883726764576,44.41586591885748,71.7905736680101,0.0,0.0,10.633577208012662,4.794537184071822,0.0,11.761884949391115,85.09030178401026,36.69898070566758,0.0,24.471461806010623,60.6636706846161,0.0,0.0,0.0,114.03999999999999,17.990861387647428,19.178148736287287,0.0,36.378161599253666,45.0838339350367,11.126902983393991,11.761884949391115,11.823646930541102,60.6636706846161,10.633577208012662,9.473725907600098,10.272447428431555,1.332054620592055,53.01655012562781,5.783888918944489,1.7963143988693442,-0.2913099423492753,16.910758584432685,0.8162965449589585,3.8629993204923774,0.0,0.4482758620689655,39,2,9,0,1,1,2,0,2,7,2,10,14,0,1,1,3,2.6225000000000005,150.5163999999998,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Active
CC(C)(C)SCC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)N3CCOCC3,13.544034667107585,-0.8156597878348879,13.544034667107585,0.0369490922070288,0.5101436419404262,511.6880000000004,474.39200000000034,511.250477664,194,0,0.31771930384901265,-0.3777717370930017,0.3777717370930017,0.31771930384901265,0.8611111111111112,1.3888888888888888,1.9166666666666667,1.7637262519573884,988.8593075709714,25.968044558434496,21.366405746400613,22.18290232732834,17.2093285551201,12.391808810628536,13.377407370282027,9.909476602388077,11.711571742969292,5.830383923001375,7.125264690947646,3.821546249689434,4.598002313544957,-2.84,81875491.6329146,27.74270917541264,13.462880211035197,9.31561664898895,217.90251959480037,20.27034989266319,6.041840829147961,5.783244946364939,5.907179729351506,0.0,6.031114512338072,9.589074368143644,4.794537184071822,0.0,11.761884949391115,81.43488228368798,17.54772460632,24.25735688796872,25.008458364920585,19.120474506015515,29.48342413744563,0.0,15.53348693886314,0.0,50.44355895643737,32.05613034759777,71.7905736680101,0.0,0.0,10.633577208012662,4.794537184071822,0.0,11.761884949391115,71.50828337801624,27.16758056779571,0.0,31.898114582465862,60.6636706846161,0.0,0.0,0.0,87.74000000000001,12.083681658295921,14.383611552215466,0.0,22.468561641272075,44.89777359344979,11.126902983393991,0.0,16.66179468024159,60.6636706846161,31.404788807084532,4.736862953800049,5.2694102544853525,1.5590207959510876,41.369038858509676,5.872711246535651,1.891686923736437,-0.10582685145275272,17.41863603631615,0.7195688005076533,8.089087268744068,0.0,0.4642857142857143,36,2,7,0,1,1,2,0,2,5,2,8,10,0,1,1,3,3.467800000000002,144.15239999999986,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Active
O=C(N[C@@H](Cc1ccccc1)C(=O)NC2CC(=O)N(CCc3ccccc3)CC2=O)OCc4ccccc4,13.211507279262127,-0.9864022077997341,13.211507279262127,0.05632761154473154,0.43370165194550814,513.5940000000004,482.3460000000004,513.2263710919999,196,0,0.40763234061489334,-0.44467563928032733,0.44467563928032733,0.40763234061489334,0.8421052631578947,1.4210526315789473,2.0526315789473686,1.3482513035673476,1234.5176289150447,26.744065440373387,21.0460503111622,21.0460503111622,18.474366886035767,12.636373070380351,12.636373070380351,9.230880833288554,9.230880833288554,6.400494010317726,6.400494010317726,4.286481546163613,4.286481546163613,-4.459999999999999,377849541.84652543,26.598740314728083,13.189517914429219,7.767562754220062,221.53825741795646,20.27034989266319,12.648722793660879,5.783244946364939,11.814359458703011,0.0,6.093240070938415,14.383611552215466,4.794537184071822,0.0,0.0,90.99550602692418,23.111176098016994,12.965578028838586,19.007418857986547,23.915011690087336,23.690844476006365,0.0,15.53348693886314,0.0,37.95302849158687,13.08951281182515,107.68586050201517,0.0,0.0,10.633577208012662,4.794537184071822,0.0,0.0,53.76394867697791,38.568999716380446,0.0,23.111176098016994,90.99550602692418,0.0,0.0,0.0,104.81000000000002,24.08410145858584,19.178148736287287,0.0,37.68370629199396,12.965578028838586,16.690354475090988,4.899909730850478,0.0,90.99550602692418,10.633577208012662,4.736862953800049,5.294268933991234,0.0,52.84192735754672,5.305201327976054,2.723279119339143,-0.9803730062790439,26.24333595395961,-0.01889505805800129,0.424588704857622,0.0,0.26666666666666666,38,2,8,0,1,1,3,0,3,5,2,8,10,0,1,1,4,3.053000000000001,141.97739999999982,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active
CC\C(=N/N=C(/N)\S)\c1cccc(c1)C(F)(F)F,12.54966558536995,-4.374302086832675,12.54966558536995,0.04821668713781779,0.3786033663777729,275.299,263.203,275.070403044,98,0,0.41593198954935157,-0.37701674144892244,0.41593198954935157,0.37701674144892244,1.3333333333333333,2.0,2.5,3.1584015550005486,476.6669361270277,13.759148545064338,9.569392332662233,10.463819523662147,8.341553820740987,5.10846961418433,5.555683209684288,3.4370099194466897,3.895208809193851,2.1311791484426603,2.220621867542652,1.3191794427680221,1.363900802318018,-1.5000000000000002,6953.21321894146,14.56060606060606,5.901086464463559,4.06401384083045,108.00845825262837,5.733667477162185,0.0,5.167651769578048,0.0,0.0,6.176298517443475,0.0,0.0,18.27265266876418,17.730196673752715,19.056471336613843,24.117007251546223,0.0,11.275136494467699,13.171245143024459,23.508125920361742,0.0,0.0,15.93648252864163,19.520857340060108,0.0,35.392371257240434,0.0,0.0,5.733667477162185,13.171245143024459,0.0,12.628789148012991,10.87933677234875,6.176298517443475,0.0,24.471461806010623,34.468283325325885,0.0,0.0,0.0,50.739999999999995,11.73975000914047,13.171245143024459,0.0,5.167651769578048,17.695958117393708,12.13273413692322,6.06636706846161,12.990104268152233,0.0,22.83160419949244,5.733667477162185,37.64899675610985,3.7308801720276588,0.0,7.252115102985639,5.2624721277399855,0.0,4.915164206629154,-3.9379248507530584,1.76718537414966,0.0,0.2727272727272727,18,2,3,0,0,0,1,0,1,2,2,7,3,0,0,0,1,3.064000000000001,68.88040000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active
CCOC(=O)[C@@H]1O[C@@H]1C(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](Cc3ccccc3)NC(=O)OCc4ccccc4,13.578369464329963,-1.0197465928264993,13.578369464329963,0.04047898203405875,0.22918165038199897,558.6310000000003,524.3590000000004,558.2366014280001,214,0,0.4076323406089144,-0.4639766789450026,0.4639766789450026,0.4076323406089144,0.7317073170731707,1.3170731707317074,1.9268292682926829,1.461342991269961,1301.396239026754,29.02852249074956,22.862927053782673,22.862927053782673,19.939892043425115,13.655198143737435,13.655198143737435,9.665526299051736,9.665526299051736,6.619329113894465,6.619329113894465,4.410341735481209,4.410341735481209,-4.499999999999999,2519118698.96754,29.481893927255246,14.7624683378461,9.008960370851941,238.73539843556006,24.844166069412807,12.648722793660879,17.991177721861543,5.907179729351506,0.0,12.062545358890265,9.589074368143644,9.589074368143644,0.0,0.0,90.99550602692418,36.45573492063363,6.4208216229260096,12.648722793660879,33.38873759768743,23.752970034606708,0.0,10.633577208012662,0.0,57.08469846677409,6.606881964512918,107.68586050201517,0.0,0.0,10.633577208012662,4.794537184071822,0.0,0.0,54.651466432912144,48.042725623980544,0.0,30.034913297707618,90.99550602692418,0.0,0.0,0.0,123.33,48.044584468399236,19.178148736287287,0.0,26.055407174877857,6.4208216229260096,16.690354475090988,0.0,6.923737199690624,90.99550602692418,10.633577208012662,14.210588861400147,15.65944792201768,0.0,51.75351157751024,5.460834533665523,2.6079639443447693,-1.5773349707822335,25.9899104451523,-1.7738150429855597,1.8794815910772744,0.0,0.3125,41,2,9,0,1,1,3,0,3,7,2,9,14,0,1,1,4,3.5413000000000006,150.69139999999976,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active
Cc1cccc(C[C@H](NC(=O)c2cc(F)cc(F)c2)C(=O)N[C@@H](CCc3ccccc3)\C=C\S(=O)(=O)c4ccccc4)c1,13.82014387574904,-3.783465655460049,13.82014387574904,0.09175069545086667,0.2170823203136566,602.7030000000002,570.4470000000002,602.205084944,222,0,0.25165005927869033,-0.3480686045564006,0.3480686045564006,0.25165005927869033,0.7906976744186046,1.4186046511627908,2.0697674418604652,1.596597532250103,1674.0067331902892,30.82141570956301,23.54284639487956,24.359342975807287,20.58535721847173,13.740453152659972,15.286772630581535,10.2032979709212,12.036886555364692,6.745131445312231,8.189802504697656,4.564283696217204,5.654456450425164,-4.629999999999999,2714016916.25225,31.308838263023016,14.50876055313312,9.441002560634407,249.9417416044135,10.633577208012662,17.67628251123975,9.837253136417502,5.907179729351506,5.907179729351506,0.0,9.589074368143644,17.198627079678577,0.0,0.0,84.43587642007022,55.157751702783074,29.50053310288724,4.895483475517775,26.787701447822222,21.65161259512051,0.0,10.633577208012662,0.0,43.165367202282354,0.0,148.5005600102157,0.0,0.0,10.633577208012662,8.78083009534964,0.0,0.0,32.31583810132787,27.473433566341342,18.558178881782414,33.46916477378581,119.50779583685373,0.0,0.0,0.0,92.34,45.369735935508224,26.787701447822222,0.0,16.87975659014078,18.90801031431363,34.23114070266887,18.208754243757102,24.26546827384644,55.4546737473835,10.633577208012662,0.0,53.52668848916214,0.0,26.82301843573638,6.550355302557459,2.4367700282172633,-3.243577289911304,25.448954595418364,2.431470193825668,1.8931192337874196,-3.783465655460049,0.17647058823529413,43,2,6,0,0,0,4,0,4,4,2,9,12,0,0,0,4,5.7195200000000055,161.9566999999996,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Active
FC(F)CNc1nc(nc2c1ncn2c3cc(F)cc(F)c3)C#N,13.399803208856238,-2.6389335094051907,13.399803208856238,0.05862622826908592,0.7411033132237511,336.252,328.18800000000005,336.074657136,122,0,0.25511937808730784,-0.3623320032531537,0.3623320032531537,0.25511937808730784,1.1666666666666667,1.875,2.5,2.1709453861528116,926.0730420261893,17.26722023457211,11.841783996671376,11.841783996671376,11.473565548236332,6.613504903601381,6.613504903601381,4.694042697406893,4.694042697406893,3.045404959574896,3.045404959574896,2.1144023146522875,2.1144023146522875,-3.2199999999999993,309030.6088291637,15.667174415584117,6.113616221144655,2.9606762693340136,131.94764752771692,5.316788604006331,24.030983069648606,16.981740716219015,5.824404497999927,6.425444744859191,0.0,4.567099647791355,22.54563871164649,15.229848596632904,0.0,0.0,12.13273413692322,6.06636706846161,12.232142680596137,17.56166019069928,16.981740716219015,5.261891554738487,19.519035210632982,0.0,6.425444744859191,11.861545009918906,41.98526746024108,0.0,11.756607587475836,5.316788604006331,23.37952296853431,0.0,0.0,32.48923636140474,0.0,22.96555454962255,5.824404497999927,24.52642128014937,0.0,16.85126421306755,0.0,79.42,24.604642832863554,17.56166019069928,0.0,28.493531488902505,6.06636706846161,12.13273413692322,10.894419722555895,6.069221312792274,0.0,20.268724166847957,5.261891554738487,52.7975530033205,0.0,11.709723167044597,11.358673731838415,0.23614360250273037,-1.9719541546850339,4.494207099251291,-1.4283496091784333,-0.6959968400940619,0.0,0.14285714285714285,24,1,6,0,0,0,1,2,3,6,1,10,4,0,0,0,3,2.64238,75.7847,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active
Clc1ccc(cc1)C(=O)[C@@H]2CCCC[C@H]2C(=O)N[C@@H](CCc3ccccc3)\C=C\S(=O)(=O)c4ccccc4,13.546848790072096,-3.6594783759366734,13.546848790072096,0.051342876557557426,0.2952661454551539,550.1200000000002,517.8640000000004,549.1740571839999,198,0,0.22381244265515535,-0.34960540063483814,0.34960540063483814,0.22381244265515535,0.868421052631579,1.4736842105263157,2.1315789473684212,1.5234061036400597,1356.00800858558,26.959608389997214,21.131501727050725,22.703927253996905,18.331337023048242,12.957448341790402,14.881732292721193,9.694536744998542,11.964561109914017,7.044500370210867,8.741147744935772,4.94687135943065,6.163032271308352,-3.219999999999999,343208860.6515863,27.805131987845265,13.0298306726528,7.423759696566153,229.3959758254312,5.316788604006331,0.0,15.62049808278244,5.907179729351506,0.0,0.0,9.589074368143644,8.417796984328938,0.0,0.0,79.0495397906113,67.6449403941707,33.87178981756373,4.895483475517775,18.00687135247258,33.12861770236646,0.0,5.316788604006331,11.835812092322787,49.4622540422218,0.0,112.56274745308644,0.0,0.0,5.316788604006331,0.0,0.0,11.600939890232516,26.150062489193342,21.052611943415332,11.835812092322787,48.02554828209587,101.3086946314689,5.022633313741326,0.0,0.0,80.31,27.71490605788825,18.00687135247258,0.0,16.58590815123422,36.26937129714236,18.405094737549014,5.408052090654662,60.67332372298837,30.33183534230805,5.316788604006331,11.600939890232516,25.733897766089605,5.988672467466703,27.066264615062103,4.792724659804804,1.646391206573733,-1.1496318158557708,24.33516865247616,5.773768602097119,0.0,-3.6594783759366734,0.2903225806451613,38,1,5,1,0,1,3,0,3,4,1,7,10,1,0,1,4,6.434300000000006,150.69199999999975,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Active
O=C(NN1CCOCC1)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCc4ccccc4)N\C=C\S(=O)(=O)c5ccc6ccccc6c5,13.99694436025206,-3.8563433050120444,13.99694436025206,0.10201317693644829,0.13795480077405067,719.8640000000003,678.5360000000001,719.2777550320001,268,0,0.3355131377734264,-0.3790797143117449,0.3790797143117449,0.3355131377734264,0.7115384615384616,1.3461538461538463,2.0576923076923075,1.2086102211539,2169.8688603296932,36.34007727862118,28.533755288414234,29.35025186934196,25.230316508614596,17.16070902637891,18.707028504300464,12.57664208283777,14.410230667281262,8.869225418083698,10.274612767403202,6.04253392841174,7.006341968101041,-5.559999999999998,456959540085.48456,36.23822662529115,17.101316313186405,9.813723323124353,302.47560434722965,15.37044016181271,12.083681658295921,0.0,15.744432865769006,5.907179729351506,6.031114512338072,20.33165436926036,18.22124669235529,0.0,0.0,103.12824016384741,57.64617722402841,25.710289324571605,23.517299495198273,27.53827149034445,49.22762396531777,0.0,26.385069733083906,0.0,36.24163000259173,26.303276740850986,137.99588426463973,0.0,0.0,21.376157209129378,4.794537184071822,0.0,0.0,69.65914187847144,37.00483370421321,0.0,17.54772460632,131.76446475676352,0.0,21.544896857859182,0.0,145.94,39.766408765754505,22.801408536544404,0.0,17.737126721369794,32.724098363776996,38.07985193190784,6.199954889820448,23.20801372933936,97.06187309538579,21.376157209129378,4.736862953800049,31.898183784685664,0.0,40.612345832229025,14.604649917349306,4.430536265026509,-1.2206367892813037,32.793704266470385,2.1503038223151796,1.837256206217274,-3.8563433050120444,0.225,52,4,11,0,1,1,5,0,5,8,4,12,13,0,1,1,6,4.629400000000004,200.60959999999957,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,5,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Active
Cc1ccc(C[C@H](NC(=O)c2ccc(cc2)C(F)(F)F)C(=O)N[C@@H](CCc3ccccc3)\C=C\S(=O)(=O)c4ccccc4)cc1,13.725226540468244,-4.556409935417034,13.725226540468244,0.04242217873090448,0.1872113258168167,634.7200000000003,601.4560000000001,634.211313196,234,0,0.4159102664975004,-0.34806860456129346,0.4159102664975004,0.34806860456129346,0.7777777777777778,1.3777777777777778,1.9777777777777779,1.5790430466055982,1707.1895150253135,32.45117222155993,24.498161137078412,25.31465771800614,21.402835233759568,14.268751786641626,15.815071264563189,10.616829368500497,12.450417952943988,7.132921159543623,8.577592218929045,4.574987199081091,5.66515995328905,-4.699999999999998,6392717379.002833,33.19818602691358,14.852993978806019,9.904500687438981,260.4722191217364,10.633577208012662,6.041840829147961,9.837253136417502,5.907179729351506,5.907179729351506,6.176298517443475,9.589074368143644,8.417796984328938,13.171245143024459,0.0,84.43587642007022,67.29048583970629,23.43416603442563,10.45893496721477,31.17811649549704,21.65161259512051,0.0,10.633577208012662,0.0,49.341665719725825,0.0,148.49593688828253,0.0,0.0,10.633577208012662,13.171245143024459,0.0,0.0,32.31583810132787,33.64973208378481,6.923737199690624,39.03261626548281,125.57416290531535,0.0,0.0,0.0,92.34,45.4750442625569,31.17811649549704,0.0,16.87975659014078,12.841643245852019,46.36387483959209,18.208754243757102,18.19910120538483,61.52104081584511,10.633577208012662,0.0,65.02998385678029,0.0,26.941866694551944,6.595917508184564,1.7956873854115702,-1.2965957215227029,26.63855610546176,-2.1512175633480144,1.910237108769375,-3.7977687076221174,0.2,45,2,6,0,0,0,4,0,4,4,2,10,12,0,0,0,4,6.460120000000006,167.0426999999996,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Active
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)CSCc3ccccc3)OCc4ccccc4,13.617269699980286,-0.9271124694776394,13.617269699980286,0.07569497567697248,0.20297624624299465,566.7230000000003,532.4510000000004,566.223928568,210,0,0.4076323406146781,-0.4446756392803275,0.4446756392803275,0.4076323406146781,0.5853658536585366,1.048780487804878,1.5853658536585367,1.4395397148157323,1369.2814334611105,28.702249077116498,22.778481280423826,23.594977861351556,20.063683283512805,13.564220467077353,14.718921005456606,9.64398488502022,10.62958344467371,6.447651003160392,7.473750423822014,4.277885256926815,5.210468606730349,-4.3599999999999985,1889549399.7512422,29.618534357145695,16.036921186477798,10.278888888888888,245.0730528038746,15.370440161812711,12.648722793660879,5.783244946364939,5.907179729351506,0.0,6.093240070938415,9.589074368143644,4.794537184071822,0.0,11.761884949391115,121.32734136923226,28.67462758971399,12.1736752296728,11.79469443589475,19.120474506015515,29.545549696045974,0.0,10.633577208012662,0.0,37.28506047540765,5.752853606746789,143.58114733602022,0.0,0.0,10.633577208012662,4.794537184071822,0.0,11.761884949391115,35.62020001169757,39.527316139055415,0.0,22.253805966787983,121.32734136923226,0.0,0.0,0.0,84.50000000000001,24.08410145858584,14.383611552215466,0.0,24.563802140550656,12.1736752296728,22.253805966787983,11.761884949391115,0.0,121.32734136923226,10.633577208012662,4.736862953800049,5.3893655597374455,1.5160196559082393,39.73006717942171,5.660008917961486,3.789566033432276,0.4381239489206613,36.652733230812636,-0.09265527469143287,0.08343741516364855,0.0,0.20588235294117646,41,2,6,0,0,0,4,0,4,5,2,7,14,0,0,0,4,5.7541000000000055,163.38439999999957,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Active
